p2p_domain,vid,pid,gid,login_time_year,login_time_month,login_time_day,login_time_hour,login_time_minute,login_time_sec
s2,2439,F111,F100,2020,08,01,10,46,03
s2,2439,F112,F100,2020,08,01,10,46,03
s2,2439,F200,F100,2020,08,01,10,46,03
s2,2439,F300,F100,2020,08,01,10,46,03
s2,2439,F400,F100,2020,08,01,10,46,03
s2,2439,F500,F100,2020,08,01,10,46,03
s2,2439,F700,F100,2020,08,01,10,46,03
s2,2439,F800,F100,2020,08,01,10,46,03
s2,2439,F900,F100,2020,08,01,10,46,03
t6,C029,F301,F108,2020,08,01,10,45,35
t6,D004,0027,0027,2020,08,01,10,45,35
t6,D004,0074,0074,2020,08,01,10,45,35
t6,D004,0075,0075,2020,08,01,10,45,35
t6,D004,0077,0077,2020,08,01,10,45,35
t6,D004,0080,0080,2020,08,01,10,45,35
t6,D004,0081,0081,2020,08,01,10,45,35
i4,0017,0002,0002,2020,08,01,10,50,10
i4,0201,F300,F100,2020,08,01,10,50,10
i4,0573,F300,F100,2020,08,01,10,50,10
i4,1226,F300,F100,2020,08,01,10,50,10
i4,1302,F300,F101,2020,08,01,10,50,10
i4,1576,F300,F100,2020,08,01,10,50,10
i4,1576,F300,F101,2020,08,01,10,50,10
i4,1616,F300,F100,2020,08,01,10,50,10
i4,1718,F100,F100,2020,08,01,10,50,10
i4,1894,F300,F100,2020,08,01,10,50,10
i4,18D9,0001,0001,2020,08,01,10,50,10
i4,1903,F300,F100,2020,08,01,10,50,10
i4,2242,F100,F100,2020,08,01,10,50,10
i4,2521,A100,F100,2020,08,01,10,50,10
i4,3081,F300,F100,2020,08,01,10,50,10
i4,3690,F300,F100,2020,08,01,10,50,10
i4,4123,F300,F100,2020,08,01,10,50,10
i4,4857,F300,F100,2020,08,01,10,50,10
i4,5536,F300,F300,2020,08,01,10,50,10
i4,5561,F300,F100,2020,08,01,10,50,10
i4,6485,F300,F202,2020,08,01,10,50,10
i4,7203,F300,F100,2020,08,01,10,50,10
i4,7349,F300,F300,2020,08,01,10,50,10
i4,7500,F100,F300,2020,08,01,10,50,10
i4,8777,F200,F300,2020,08,01,10,50,10
i4,8801,F100,F300,2020,08,01,10,50,10
i4,9287,F300,F100,2020,08,01,10,50,10
i4,9543,F300,F100,2020,08,01,10,50,10
i4,9615,A100,F100,2020,08,01,10,50,10
i4,A101,0002,0002,2020,08,01,10,50,10
i4,A108,0001,0001,2020,08,01,10,50,10
i4,A116,0001,0001,2020,08,01,10,50,10
i4,A119,0001,0001,2020,08,01,10,50,10
i4,A141,0001,0001,2020,08,01,10,50,10
i4,A144,0001,0001,2020,08,01,10,50,10
i4,A150,0001,0001,2020,08,01,10,50,10
i4,A152,0001,0001,2020,08,01,10,50,10
i4,A159,0001,0001,2020,08,01,10,50,10
i4,A160,0001,0001,2020,08,01,10,50,10
i4,A166,0001,0001,2020,08,01,10,50,10
i4,A170,0001,0001,2020,08,01,10,50,10
i4,A180,0001,0001,2020,08,01,10,50,10
i4,A190,0001,0001,2020,08,01,10,50,10
i4,A191,0001,0001,2020,08,01,10,50,10
i4,A194,0001,0001,2020,08,01,10,50,10
i4,A208,0001,0001,2020,08,01,10,50,10
i4,A212,0001,0001,2020,08,01,10,50,10
i4,A226,0001,0001,2020,08,01,10,50,10
i4,A226,0001,0002,2020,08,01,10,50,10
i4,AA13,0001,0001,2020,08,01,10,50,10
i4,AA35,1001,1001,2020,08,01,10,50,10
i4,AA65,0000,0000,2020,08,01,10,50,10
i4,AA88,0001,0001,2020,08,01,10,50,10
i4,AA89,0002,0002,2020,08,01,10,50,10
i4,B008,0001,0001,2020,08,01,10,50,10
i4,B012,0001,0001,2020,08,01,10,50,10
i4,B013,1111,1111,2020,08,01,10,50,10
i4,B017,0001,0001,2020,08,01,10,50,10
i4,B020,0001,0001,2020,08,01,10,50,10
i4,B023,0001,0001,2020,08,01,10,50,10
i4,B024,2222,2222,2020,08,01,10,50,10
i4,BA05,F300,F200,2020,08,01,10,50,10
i4,C013,0001,0001,2020,08,01,10,50,10
i4,C019,A100,0001,2020,08,01,10,50,10
i4,CA02,F300,F200,2020,08,01,10,50,10
i4,E002,0001,0001,2020,08,01,10,50,10
k9,D004,0019,0019,2020,08,01,11,08,05
k9,D004,0052,0052,2020,08,01,11,08,05
k9,D004,0082,0082,2020,08,01,11,08,05
u8,C029,F301,F102,2020,08,01,10,32,45
u8,C029,F301,F111,2020,08,01,10,32,45
u8,D004,0022,0022,2020,08,01,10,32,45
u8,D004,0029,0029,2020,08,01,10,32,45
u8,D004,0030,0030,2020,08,01,10,32,45
u8,D004,0034,0034,2020,08,01,10,32,45
u8,D004,0035,0035,2020,08,01,10,32,45
u8,D004,0037,0037,2020,08,01,10,32,45
u8,D004,0038,0038,2020,08,01,10,32,45
u8,D004,0039,0039,2020,08,01,10,32,45
t7,2439,F100,F001,2020,08,01,10,50,09
t7,2439,F100,F100,2020,08,01,10,50,09
t7,2439,F101,F100,2020,08,01,10,50,09
t7,2439,F102,F100,2020,08,01,10,50,09
t7,2439,F103,F100,2020,08,01,10,50,09
t7,2439,F104,F100,2020,08,01,10,50,09
t7,2439,F105,F100,2020,08,01,10,50,09
t7,2439,F106,F100,2020,08,01,10,50,09
t7,2439,F107,F100,2020,08,01,10,50,09
t7,2439,F108,F100,2020,08,01,10,50,09
t7,2439,F109,F100,2020,08,01,10,50,09
t7,2439,F110,F100,2020,08,01,10,50,09
t7,2439,F111,F100,2020,08,01,10,50,09
t7,2439,F112,F100,2020,08,01,10,50,09
t7,2439,F113,F100,2020,08,01,10,50,09
t7,2439,F200,F100,2020,08,01,10,50,09
t7,2439,F300,F100,2020,08,01,10,50,09
t7,2439,F400,F100,2020,08,01,10,50,09
t7,2439,F500,F100,2020,08,01,10,50,09
t7,2439,F700,F100,2020,08,01,10,50,09
t7,2439,F800,F100,2020,08,01,10,50,09
t7,2439,F900,F100,2020,08,01,10,50,09
w1,C029,F301,F102,2020,08,01,11,28,45
w1,C029,F301,F111,2020,08,01,11,28,45
w1,D004,0022,0022,2020,08,01,11,28,45
w1,D004,0029,0029,2020,08,01,11,28,45
w1,D004,0030,0030,2020,08,01,11,28,45
w1,D004,0034,0034,2020,08,01,11,28,45
w1,D004,0035,0035,2020,08,01,11,28,45
w1,D004,0037,0037,2020,08,01,11,28,45
w1,D004,0038,0038,2020,08,01,11,28,45
w1,D004,0039,0039,2020,08,01,11,28,45
g0,AA29,A001,A001,2020,08,01,11,44,33
g0,AA29,A001,A002,2020,08,01,11,44,33
56,C029,F301,F108,2020,08,01,08,30,26
56,D004,0027,0027,2020,08,01,08,30,26
56,D004,0074,0074,2020,08,01,08,30,26
56,D004,0075,0075,2020,08,01,08,30,26
56,D004,0077,0077,2020,08,01,08,30,26
56,D004,0080,0080,2020,08,01,08,30,26
56,D004,0081,0081,2020,08,01,08,30,26
w0,0000,0000,0000,2020,08,01,11,19,25
w0,0002,0001,0001,2020,08,01,11,19,27
w0,0002,0004,0000,2020,08,01,11,19,27
w0,0002,0005,0000,2020,08,01,11,19,27
w0,0002,0111,0001,2020,08,01,11,19,27
w0,0002,0111,0002,2020,08,01,09,20,27
w0,0002,0111,0003,2020,08,01,09,20,28
w0,0002,0111,0004,2020,08,01,09,20,28
w0,0002,0111,0005,2020,08,01,09,20,28
w0,0002,0111,0008,2020,08,01,11,19,26
w0,2725,F100,F100,2020,08,01,11,20,26
w0,3187,F300,F100,2020,08,01,11,19,25
w0,3897,F100,F100,2020,08,01,11,19,27
w0,3897,F100,F103,2020,08,01,11,19,27
w0,5478,1500,0001,2020,08,01,11,19,25
w0,5478,F100,F500,2020,08,01,11,19,25
w0,5478,F300,F005,2020,08,01,11,19,25
w0,5561,F300,F103,2020,08,01,11,19,25
w0,5761,0001,0001,2020,08,01,11,19,25
w0,6720,F001,F100,2020,08,01,11,19,25
w0,6720,F001,F101,2020,08,01,11,19,25
w0,6720,F001,F102,2020,08,01,11,19,25
w0,6720,F301,F100,2020,08,01,11,19,25
w0,6720,F301,F101,2020,08,01,11,19,25
w0,6720,F301,F102,2020,08,01,11,19,25
w0,6720,F301,F103,2020,08,01,11,19,25
w0,6720,F301,F104,2020,08,01,11,19,25
w0,6720,F301,F105,2020,08,01,11,19,25
w0,6720,F301,F106,2020,08,01,11,19,25
w0,6720,F301,F107,2020,08,01,11,19,25
w0,6720,F301,F108,2020,08,01,11,19,25
w0,6720,F301,F109,2020,08,01,11,19,25
w0,6720,F301,F110,2020,08,01,11,19,25
w0,6720,F301,F111,2020,08,01,11,19,25
w0,6720,F301,F112,2020,08,01,11,19,25
w0,6720,F301,F113,2020,08,01,11,19,25
w0,6720,F301,F114,2020,08,01,11,19,25
w0,6720,F301,F115,2020,08,01,11,19,25
w0,6720,F301,F116,2020,08,01,11,19,25
w0,6720,F301,F117,2020,08,01,11,19,25
w0,6720,F301,F118,2020,08,01,11,19,25
w0,6720,F301,F119,2020,08,01,11,19,26
w0,6720,F301,F120,2020,08,01,11,19,26
w0,6720,F301,F121,2020,08,01,11,19,26
w0,6720,F301,F122,2020,08,01,11,19,26
w0,6720,F301,F123,2020,08,01,11,19,26
w0,6720,F301,F124,2020,08,01,11,19,26
w0,6720,F301,F125,2020,08,01,11,19,26
w0,6720,F301,F126,2020,08,01,11,20,26
w0,6720,F301,F127,2020,08,01,11,20,26
w0,6720,F301,F128,2020,08,01,11,20,26
w0,6720,F301,F129,2020,08,01,11,20,26
w0,6720,F301,F130,2020,08,01,11,20,26
w0,6720,F301,F131,2020,08,01,11,20,26
w0,6720,F301,F132,2020,08,01,11,20,26
w0,6720,F301,F133,2020,08,01,11,19,27
w0,6720,F301,F134,2020,08,01,11,19,27
w0,6720,F301,F135,2020,08,01,11,19,27
w0,8301,A100,F100,2020,08,01,11,19,27
w0,8301,A100,F101,2020,08,01,11,19,27
w0,8301,A100,F102,2020,08,01,11,19,27
w0,8301,A100,F103,2020,08,01,11,19,27
w0,8729,E004,F101,2020,08,01,11,19,25
w0,8729,E004,F102,2020,08,01,11,19,25
w0,8729,E004,F103,2020,08,01,11,19,25
w0,8729,E004,F104,2020,08,01,11,19,25
w0,8729,E004,F105,2020,08,01,11,19,25
w0,8729,E004,F106,2020,08,01,11,19,25
w0,8729,E004,F107,2020,08,01,11,19,25
w0,8729,E004,F108,2020,08,01,11,19,26
w0,8729,E004,F109,2020,08,01,11,19,26
w0,8729,E004,F110,2020,08,01,11,19,26
w0,8729,E004,F111,2020,08,01,11,19,26
w0,8729,E004,F112,2020,08,01,11,19,26
w0,8729,E004,F113,2020,08,01,11,19,26
w0,8729,E004,F114,2020,08,01,11,19,26
w0,8729,E004,F115,2020,08,01,11,19,26
w0,8729,E004,F116,2020,08,01,11,19,26
w0,8729,E005,F100,2020,08,01,11,19,26
w0,8729,E005,F101,2020,08,01,11,19,26
w0,8729,E005,F102,2020,08,01,11,19,26
w0,8729,E005,F103,2020,08,01,11,19,26
w0,8729,E005,F104,2020,08,01,11,19,26
w0,8729,E005,F105,2020,08,01,11,19,26
w0,8729,E005,F106,2020,08,01,11,19,26
w0,8729,E005,F107,2020,08,01,11,19,26
w0,8729,E005,F108,2020,08,01,11,19,26
w0,8729,E005,F109,2020,08,01,11,19,26
w0,8729,E005,F110,2020,08,01,11,19,26
w0,8729,E005,F111,2020,08,01,11,19,26
w0,8729,E005,F112,2020,08,01,11,19,26
w0,8729,E005,F113,2020,08,01,11,19,26
w0,8729,E005,F114,2020,08,01,11,20,26
w0,8729,E005,F115,2020,08,01,11,20,26
w0,8729,E006,1001,2020,08,01,11,20,26
w0,8729,E007,F100,2020,08,01,11,20,26
w0,8729,E007,F101,2020,08,01,11,20,26
w0,8729,E007,F102,2020,08,01,11,20,26
w0,8729,E007,F103,2020,08,01,11,20,26
w0,8729,E007,F104,2020,08,01,11,20,26
w0,8729,E007,F105,2020,08,01,11,20,26
w0,8729,E007,F106,2020,08,01,11,20,26
w0,8729,E007,F107,2020,08,01,11,20,26
w0,8729,E007,F108,2020,08,01,11,20,26
w0,8729,E007,F109,2020,08,01,11,20,26
w0,8729,E007,F110,2020,08,01,11,20,26
w0,8729,E007,F111,2020,08,01,11,20,26
w0,8729,E007,F112,2020,08,01,11,20,26
w0,8729,E007,F113,2020,08,01,11,20,26
w0,8729,E007,F114,2020,08,01,11,20,26
w0,8729,E007,F115,2020,08,01,11,19,27
w0,8729,E007,F116,2020,08,01,11,19,27
w0,8729,E007,F117,2020,08,01,11,19,27
w0,8729,E008,F100,2020,08,01,11,19,27
w0,8729,E008,F101,2020,08,01,11,19,27
w0,8729,E008,F102,2020,08,01,11,19,27
w0,8729,E008,F103,2020,08,01,11,19,27
w0,8729,E008,F104,2020,08,01,11,19,27
w0,8729,E008,F105,2020,08,01,11,19,27
w0,8729,E008,F106,2020,08,01,11,19,27
w0,8729,E008,F107,2020,08,01,11,19,27
w0,8729,E008,F108,2020,08,01,11,19,27
w0,8729,E009,F100,2020,08,01,11,19,27
w0,8729,E009,F101,2020,08,01,11,19,27
w0,8729,E009,F102,2020,08,01,11,19,27
w0,8729,E009,F103,2020,08,01,11,19,27
w0,8729,E009,F104,2020,08,01,11,19,27
w0,8729,E009,F105,2020,08,01,11,19,27
w0,8729,E009,F106,2020,08,01,11,19,27
w0,8729,E010,1001,2020,08,01,11,19,27
w0,8729,E011,1001,2020,08,01,11,19,27
w0,8729,E012,1001,2020,08,01,11,19,27
w0,8729,E013,1001,2020,08,01,11,19,27
w0,8888,1000,0000,2020,08,01,11,19,25
w0,9340,F300,F100,2020,08,01,11,19,25
w0,9505,F300,F101,2020,08,01,11,20,26
w0,9505,F301,F100,2020,08,01,11,19,27
w0,A106,B001,B017,2020,08,01,11,19,25
w0,A106,B001,B018,2020,08,01,11,19,26
w0,A106,B001,B019,2020,08,01,11,19,26
w0,A106,B001,B020,2020,08,01,11,19,26
w0,A106,B001,B021,2020,08,01,11,20,26
w0,A106,B001,B022,2020,08,01,11,20,26
w0,A106,B001,B023,2020,08,01,11,20,26
w0,A106,B001,B024,2020,08,01,11,19,27
w0,A106,B001,B025,2020,08,01,11,19,27
w0,A106,B001,B026,2020,08,01,11,19,27
w0,A118,0001,0005,2020,08,01,11,19,25
w0,A154,0001,0002,2020,08,01,11,19,25
w0,A154,0001,0003,2020,08,01,11,19,25
w0,A154,0001,0004,2020,08,01,11,19,25
w0,A154,0001,0005,2020,08,01,11,19,25
w0,A154,0001,0006,2020,08,01,11,19,25
w0,A154,0001,0007,2020,08,01,11,19,25
w0,A154,0001,0008,2020,08,01,11,19,25
w0,A154,0001,0009,2020,08,01,11,19,25
w0,A169,0001,0001,2020,08,01,11,19,25
w0,A169,0001,0002,2020,08,01,11,19,25
w0,A169,0001,0003,2020,08,01,11,19,25
w0,A169,0001,0004,2020,08,01,11,19,25
w0,A216,0001,0001,2020,08,01,11,19,25
w0,A218,0001,0004,2020,08,01,11,19,27
w0,A224,0001,0001,2020,08,01,11,20,26
w0,A224,0001,0005,2020,08,01,09,20,28
w0,A233,0001,0003,2020,08,01,11,19,27
w0,AA36,0012,0012,2020,08,01,11,20,26
w0,AA36,0018,0018,2020,08,01,11,19,27
w0,C002,0003,0001,2020,08,01,09,20,28
w0,C002,0003,0002,2020,08,01,09,20,28
w0,C002,0003,0003,2020,08,01,09,20,28
w0,C002,0003,0004,2020,08,01,09,20,28
w0,C008,F300,F100,2020,08,01,11,19,25
w0,C008,F300,F101,2020,08,01,11,19,25
w0,C008,F300,F102,2020,08,01,11,19,25
w0,C008,F300,F103,2020,08,01,11,19,25
w0,C010,F300,F100,2020,08,01,11,19,25
w0,C010,F300,F101,2020,08,01,11,19,25
w0,C010,F300,F102,2020,08,01,11,19,25
w0,C010,F300,F107,2020,08,01,11,19,26
w0,C011,F300,F100,2020,08,01,11,19,25
w0,C011,F300,F101,2020,08,01,11,19,25
w0,C011,F300,F103,2020,08,01,11,19,25
w0,C014,F300,F100,2020,08,01,11,19,25
w0,C014,F300,F101,2020,08,01,11,19,25
w0,C014,F300,F102,2020,08,01,11,19,25
w0,C021,A100,F100,2020,08,01,11,19,25
w0,C025,F300,F100,2020,08,01,11,19,25
w0,C025,F300,F101,2020,08,01,11,19,25
w0,C026,F100,F100,2020,08,01,11,19,26
w0,C028,0001,0001,2020,08,01,11,19,26
w0,C028,0001,0002,2020,08,01,11,20,26
w0,FFFA,8888,0002,2020,08,01,11,19,25
g5,0231,0001,0001,2020,08,01,11,39,22
g5,1112,F300,F100,2020,08,01,11,39,22
g5,2439,F600,F100,2020,08,01,11,39,22
g5,2439,F600,F101,2020,08,01,11,39,22
g5,2890,F200,0000,2020,08,01,11,39,22
g5,A118,0001,0005,2020,08,01,11,39,22
g5,A183,0001,0001,2020,08,01,11,39,22
g5,A200,0001,0002,2020,08,01,11,39,22
g5,A214,0001,0001,2020,08,01,11,39,22
g5,A218,0001,0001,2020,08,01,11,39,22
g5,A218,0001,0005,2020,08,01,11,39,22
g5,A220,0001,0001,2020,08,01,11,39,22
g5,A222,0001,0001,2020,08,01,11,39,22
g5,A228,0001,0001,2020,08,01,11,39,22
g5,A233,0001,0001,2020,08,01,11,39,22
g5,A237,0001,0001,2020,08,01,11,39,22
g5,C005,F300,F301,2020,08,01,11,39,22
g5,C005,F300,F302,2020,08,01,11,39,22
g5,C005,F300,F304,2020,08,01,11,39,22
g5,C005,F300,F305,2020,08,01,11,39,22
g5,C005,F300,F306,2020,08,01,11,39,22
g5,C005,F300,F307,2020,08,01,11,39,22
g5,C011,F300,F102,2020,08,01,11,39,22
g5,C08A,F300,F102,2020,08,01,11,39,22
c0,0000,0000,0000,2020,08,01,10,24,27
c0,0002,0111,0006,2020,08,01,10,24,27
c0,0002,0111,0007,2020,08,01,10,24,27
c0,0159,0001,0001,2020,08,01,10,24,26
c0,0159,0001,0002,2020,08,01,10,24,26
c0,0159,0001,0003,2020,08,01,10,24,27
c0,1654,F100,F100,2020,08,01,10,24,28
c0,16C9,0001,0000,2020,08,01,10,24,26
c0,1718,F100,F100,2020,08,01,10,24,27
c0,1956,F300,F100,2020,08,01,10,24,28
c0,2039,F300,F100,2020,08,01,10,24,27
c0,2039,F300,F200,2020,08,01,10,24,27
c0,2039,F400,F200,2020,08,01,10,24,27
c0,2106,A001,A003,2020,08,01,10,24,27
c0,2106,A001,A004,2020,08,01,10,24,27
c0,2242,F100,F100,2020,08,01,10,24,27
c0,2439,F113,F100,2020,08,01,10,24,28
c0,2439,F603,F101,2020,08,01,10,24,27
c0,2439,F603,F102,2020,08,01,10,24,27
c0,2439,F603,F103,2020,08,01,10,24,27
c0,2439,F603,F104,2020,08,01,10,24,27
c0,2439,F603,F105,2020,08,01,10,24,28
c0,2439,F603,F106,2020,08,01,10,24,28
c0,2439,F603,F107,2020,08,01,10,24,28
c0,2439,F603,F108,2020,08,01,10,24,28
c0,2439,F603,F109,2020,08,01,10,24,28
c0,2439,F603,F110,2020,08,01,10,24,28
c0,2439,F603,F111,2020,08,01,10,24,28
c0,2439,F603,F112,2020,08,01,10,24,28
c0,2439,F603,F113,2020,08,01,10,24,28
c0,2439,F603,F114,2020,08,01,10,24,28
c0,2439,F603,F115,2020,08,01,10,24,28
c0,2439,F603,F116,2020,08,01,10,24,28
c0,2521,A100,F100,2020,08,01,10,24,26
c0,2547,F300,F101,2020,08,01,10,24,26
c0,2890,F300,0000,2020,08,01,10,24,26
c0,2890,F300,0001,2020,08,01,10,24,26
c0,3257,F100,F100,2020,08,01,10,24,27
c0,4857,F300,F100,2020,08,01,10,24,26
c0,5029,F300,F101,2020,08,01,10,24,28
c0,5478,0001,0001,2020,08,01,10,24,26
c0,5478,0002,0001,2020,08,01,10,24,26
c0,5478,1500,0001,2020,08,01,10,24,26
c0,5478,1501,0001,2020,08,01,10,24,26
c0,5478,A001,0001,2020,08,01,10,24,26
c0,5478,A002,0001,2020,08,01,10,24,26
c0,5478,A002,0002,2020,08,01,10,24,27
c0,5478,A003,0001,2020,08,01,10,24,27
c0,5478,A003,0002,2020,08,01,10,24,28
c0,5478,F001,0001,2020,08,01,10,24,27
c0,5478,F100,F500,2020,08,01,10,24,27
c0,5478,F900,F200,2020,08,01,10,24,27
c0,5561,F300,F101,2020,08,01,10,24,25
c0,5561,F300,F102,2020,08,01,10,24,25
c0,5708,F300,F300,2020,08,01,10,24,26
c0,5708,F300,F301,2020,08,01,10,24,26
c0,5708,F300,F302,2020,08,01,10,24,28
c0,5708,F300,F303,2020,08,01,10,24,26
c0,5708,F300,F304,2020,08,01,10,24,26
c0,5708,F300,F305,2020,08,01,10,24,26
c0,5708,F300,F306,2020,08,01,10,24,26
c0,5708,F300,F307,2020,08,01,10,24,26
c0,5708,F300,F308,2020,08,01,10,24,26
c0,6035,F300,F100,2020,08,01,10,24,26
c0,6035,F300,F102,2020,08,01,10,24,26
c0,6035,F300,F103,2020,08,01,10,24,26
c0,6035,F300,F104,2020,08,01,10,24,26
c0,6035,F300,F105,2020,08,01,10,24,27
c0,6035,F300,F106,2020,08,01,10,24,27
c0,6035,F300,F107,2020,08,01,10,24,28
c0,6618,0100,0101,2020,08,01,10,24,28
c0,7500,F300,F300,2020,08,01,10,24,26
c0,8361,F300,F100,2020,08,01,10,24,26
c0,8888,1000,0000,2020,08,01,10,24,25
c0,9505,F300,F102,2020,08,01,10,24,28
c0,9505,F300,F104,2020,08,01,10,24,28
c0,9505,F301,F100,2020,08,01,10,24,28
c0,9615,A100,F100,2020,08,01,10,24,25
c0,9955,F300,F101,2020,08,01,10,24,26
c0,9955,F300,F602,2020,08,01,10,24,28
c0,A106,0001,0001,2020,08,01,10,24,27
c0,A106,A001,A001,2020,08,01,10,24,27
c0,A106,A001,A002,2020,08,01,10,24,27
c0,A106,A001,A004,2020,08,01,10,24,27
c0,A106,B001,B001,2020,08,01,10,24,27
c0,A106,B001,B002,2020,08,01,10,24,27
c0,A106,B001,B003,2020,08,01,10,24,27
c0,A106,B001,B004,2020,08,01,10,24,27
c0,A106,B001,B005,2020,08,01,10,24,27
c0,A106,B001,B006,2020,08,01,10,24,27
c0,A106,B001,B007,2020,08,01,10,24,27
c0,A106,B001,B008,2020,08,01,10,24,27
c0,A106,B001,B010,2020,08,01,10,24,27
c0,A106,B001,B012,2020,08,01,10,24,27
c0,A106,B001,B013,2020,08,01,10,24,27
c0,A106,B001,B014,2020,08,01,10,24,27
c0,A106,B001,B016,2020,08,01,10,24,27
c0,A109,0001,0001,2020,08,01,10,24,26
c0,A109,0001,0002,2020,08,01,10,24,28
c0,A114,0002,0002,2020,08,01,10,24,27
c0,A114,0003,0003,2020,08,01,10,24,27
c0,A114,0004,0004,2020,08,01,10,24,27
c0,A114,0005,0005,2020,08,01,10,24,27
c0,A114,0006,0006,2020,08,01,10,24,27
c0,A114,0007,0007,2020,08,01,10,24,27
c0,A114,0008,0008,2020,08,01,10,24,28
c0,A114,0009,0009,2020,08,01,10,24,28
c0,A114,0010,0010,2020,08,01,10,24,28
c0,A128,0001,0002,2020,08,01,10,24,27
c0,A128,0001,0003,2020,08,01,10,24,28
c0,A130,0001,0002,2020,08,01,10,24,26
c0,A130,0001,0003,2020,08,01,10,24,26
c0,A130,0001,0004,2020,08,01,10,24,26
c0,A136,0001,0001,2020,08,01,10,24,25
c0,A136,0002,0002,2020,08,01,10,24,25
c0,A136,0003,0003,2020,08,01,10,24,25
c0,A140,0001,0003,2020,08,01,10,24,25
c0,A150,0001,0001,2020,08,01,10,24,26
c0,A153,0001,0001,2020,08,01,10,24,26
c0,A153,0001,0002,2020,08,01,10,24,26
c0,A153,0001,0003,2020,08,01,10,24,26
c0,A159,0001,0001,2020,08,01,10,24,27
c0,A160,0001,0001,2020,08,01,10,24,25
c0,A166,0001,0001,2020,08,01,10,24,27
c0,A169,0001,0001,2020,08,01,10,24,26
c0,A169,0001,0002,2020,08,01,10,24,26
c0,A169,0001,0003,2020,08,01,10,24,26
c0,A169,0001,0004,2020,08,01,10,24,26
c0,A170,0001,0001,2020,08,01,10,24,26
c0,A174,0001,0001,2020,08,01,10,24,27
c0,A175,0001,0001,2020,08,01,10,24,26
c0,A177,0001,0001,2020,08,01,10,24,26
c0,A177,0001,0002,2020,08,01,10,24,26
c0,A178,0001,0001,2020,08,01,10,24,26
c0,A187,0001,0001,2020,08,01,10,24,27
c0,A187,0001,0002,2020,08,01,10,24,27
c0,A188,0001,0001,2020,08,01,10,24,26
c0,A190,0001,0001,2020,08,01,10,24,26
c0,A191,0001,0001,2020,08,01,10,24,26
c0,A194,0001,0001,2020,08,01,10,24,27
c0,A195,0001,0001,2020,08,01,10,24,27
c0,A197,0001,0002,2020,08,01,10,24,26
c0,A197,0001,0003,2020,08,01,10,24,27
c0,A197,0001,0004,2020,08,01,10,24,27
c0,A198,0001,0001,2020,08,01,10,24,26
c0,A200,0001,0001,2020,08,01,10,24,25
c0,A212,0001,0001,2020,08,01,10,24,27
c0,A213,0001,0001,2020,08,01,10,24,27
c0,A213,0001,0002,2020,08,01,10,24,27
c0,A218,0001,0003,2020,08,01,10,24,28
c0,A223,0001,0001,2020,08,01,10,24,27
c0,A224,0001,0003,2020,08,01,10,24,28
c0,A225,0001,0001,2020,08,01,10,24,28
c0,A225,0002,0002,2020,08,01,10,24,28
c0,A233,0001,0002,2020,08,01,10,24,28
c0,A239,0001,0001,2020,08,01,10,24,27
c0,A241,0001,0001,2020,08,01,10,24,28
c0,A241,0001,0002,2020,08,01,10,24,28
c0,AA36,0015,0015,2020,08,01,10,24,28
c0,AA36,0022,0022,2020,08,01,10,24,28
c0,AA36,0024,0024,2020,08,01,10,24,28
c0,AA69,0001,0001,2020,08,01,10,24,26
c0,AA69,0001,0003,2020,08,01,10,24,26
c0,AA69,0001,0004,2020,08,01,10,24,26
c0,AA69,0001,0005,2020,08,01,10,24,26
c0,AA69,0001,0006,2020,08,01,10,24,26
c0,AA69,0001,0007,2020,08,01,10,24,26
c0,AA69,0001,0008,2020,08,01,10,24,26
c0,AA69,0001,0009,2020,08,01,10,24,26
c0,AA69,0001,0010,2020,08,01,10,24,27
c0,AA69,0001,0011,2020,08,01,10,24,27
c0,AA69,0001,0012,2020,08,01,10,24,27
c0,AA77,F300,F101,2020,08,01,10,24,26
c0,AAA0,B812,0002,2020,08,01,10,24,26
c0,B012,0001,0001,2020,08,01,10,24,27
c0,B021,0001,0001,2020,08,01,10,24,26
c0,B021,0003,003B,2020,08,01,10,24,26
c0,B021,1001,1001,2020,08,01,10,24,26
c0,B021,1001,1002,2020,08,01,10,24,27
c0,B022,0003,0003,2020,08,01,10,24,27
c0,B024,2222,2222,2020,08,01,10,24,26
c0,C005,F300,F300,2020,08,01,10,24,27
c0,C005,F300,F303,2020,08,01,10,24,27
c0,C010,F300,F103,2020,08,01,10,24,26
c0,C010,F300,F104,2020,08,01,10,24,27
c0,C010,F300,F108,2020,08,01,10,24,28
c0,C010,F300,F109,2020,08,01,10,24,28
c0,C010,F300,F110,2020,08,01,10,24,28
c0,C010,F300,F111,2020,08,01,10,24,28
c0,C016,F300,F301,2020,08,01,10,24,25
c0,C016,F300,F302,2020,08,01,10,24,27
c0,C022,A100,F100,2020,08,01,10,24,26
c0,D004,0109,0109,2020,08,01,10,24,28
c0,D004,0118,0118,2020,08,01,10,24,28
c0,FFFA,0001,00C8,2020,08,01,10,24,26
j2,0009,0003,0003,2020,08,01,10,57,08
j2,0009,0007,0007,2020,08,01,10,57,08
j2,0009,0009,0009,2020,08,01,10,57,08
j2,0009,0012,0012,2020,08,01,10,57,08
j2,0009,0017,0017,2020,08,01,10,57,08
j2,0009,0018,0018,2020,08,01,10,57,08
j2,0009,0019,0019,2020,08,01,10,57,08
j2,0009,0020,0020,2020,08,01,10,57,08
j2,0009,0021,0021,2020,08,01,10,57,08
